id,code,name,note,user_type_id:id,reconcile,chart_template_id:id
account_template_107070400,1.07.07.04.00,CorreçãoMonetária-DiferençaIPC/BTNF(Leino8.200/1991),"Contas/subcontasdoativodiferidoqueregistramacorreçãomonetáriarelativaàdiferença,emrelaçãoaoanode1990,entreoIPCeoBTNFiscal,naformaestabelecidanosarts.32e33doDecretono332,de1991.",account.data_account_type_current_assets,,l10n_br_account_chart_template
account_template_107070500,1.07.07.05.00,CorreçãoMonetáriaEspecial(Leino8.200/1991),"Contas/subcontasdoativodiferidoqueregistramacorreçãomonetáriaespecial,naformadoart.44doDecretono332,de1991.",account.data_account_type_current_assets,,l10n_br_account_chart_template
account_template_107070600,1.07.07.06.00,(-)AmortizaçãodoDiferido,Contascorrespondentesàamortizaçãodascontasdoativodiferido.,account.data_account_type_current_assets,,l10n_br_account_chart_template
account_template_201010100,2.01.01.01.00,FornecedoresCIRCULANTE,"Contasqueregistramovalorapagarcorrespondentesàcompradematérias-primas,bens,insumosemercadorias.(Podemserinformados,também,osadiantamentosdeclientesefetuadosaté31.12.2008)",account.data_account_type_payable,TRUE,l10n_br_account_chart_template
account_template_201010101,2.01.01.01.01,AdiantamentosdeClientes,Contasqueregistramovalorcorrespondenteaadiantamentosdeclientes.,account.data_account_type_current_liabilities,,l10n_br_account_chart_template
account_template_201010201,2.01.01.02.01,FinanciamentosaCurtoPrazo-SistemaFinanceiroNacional,"Contasqueregistramoscredoresporfinanciamentos acurtoprazo,obtidosjuntoaoSistemaFinanceiroNacional,encargosfinanceirosatranscorrerejurosapagardeempréstimosefinanciamentos. Atenção:asobrigaçõesresultantesdeoperaçõesdeArrendamentoMercantil(LeasingFinanceiro)devemserinformadasnacontaFinanciamentosaCurtoPrazo–Outros.",account.data_account_type_current_liabilities,,l10n_br_account_chart_template
account_template_201010202,2.01.01.02.02,ArrendamentoMercantil(Financeiro)aCurtoPrazo-SistemaFinanceiroNacional,ContasqueregistramasobrigaçõesdecurtoprazorelativasaarrendamentomercantilfinanceirocontratadojuntoaempresasintegrantesdoSistemaFinanceiroNacional,account.data_account_type_current_liabilities,,l10n_br_account_chart_template
account_template_201010203,2.01.01.02.03,FinanciamentosaCurtoPrazo-Outros,"Contasqueregistramoscredoresporfinanciamentosacurtoprazo,obtidosnoBrasil,encargosfinanceirosatranscorrerejurosapagardeempréstimosefinanciamentos. Atenção:asobrigaçõesresultantesdefinanciamentosobtidoscompessoasfísicasououtrasempresasquenãosejaminstituiçõesfinanceirasdevemserinformadasnestaconta.",account.data_account_type_current_liabilities,,l10n_br_account_chart_template
account_template_201010204,2.01.01.02.04,FinanciamentosaCurtoPrazo-Exterior,"Contasqueregistramoscredoresporfinanciamentosacurtoprazo,obtidosnoexterior,encargosfinanceirosatranscorrerejurosapagardeempréstimosefinanciamentos. Atenção:asobrigaçõesresultantesdeoperaçõesdeArrendamentoMercantil(LeasingFinanceiro)contratadasnoexteriordevemserinformadasnacontaArrendamentoMercantil(Financeiro)aCurtoPrazo–Exterior",account.data_account_type_current_liabilities,,l10n_br_account_chart_template
account_template_201010205,2.01.01.02.05,ArrendamentoMercantil(Financeiro)aCurtoPrazo-Exterior,ContasqueregistramasobrigaçõesdaspessoasjurídicasrelativasaarrendamentomercantilfinanceirocontratadojuntoaempresasnãosediadasnoBrasil,account.data_account_type_current_liabilities,,l10n_br_account_chart_template
account_template_201010301,2.01.01.03.01,IPIaRecolher,ContascorrespondentesaoIPIaRecolhernofinaldoperíododeapuração.,account.data_account_type_current_liabilities,,l10n_br_account_chart_template
account_template_201010302,2.01.01.03.02,ICMSeContribuiçõesaRecolher,ContascorrespondentesaoICMSaRecolhernofinaldoperíododeapuração.,account.data_account_type_current_liabilities,,l10n_br_account_chart_template
account_template_201010303,2.01.01.03.03,TributosMunicipaisaRecolher,ContascorrespondentesatributosmunicipaisaRecolhernofinaldoperíododeapuração.,account.data_account_type_current_liabilities,,l10n_br_account_chart_template
account_template_201010400,2.01.01.04.00,FGTSaRecolher,ContasqueregistramovalordoFGTSarecolher,account.data_account_type_current_liabilities,,l10n_br_account_chart_template
account_template_201010500,2.01.01.05.00,PISeCOFINSaRecolher,ContasqueregistramovalordoPISedaCOFINSarecolher,account.data_account_type_current_liabilities,,l10n_br_account_chart_template
account_template_201010600,2.01.01.06.00,ContribuiçõesPrevidenciáriasaRecolher,Contasqueregistram ovalordasContribuiçõesPrevidenciáriasarecolher,account.data_account_type_current_liabilities,,l10n_br_account_chart_template
account_template_201010690,2.01.01.06.90,Outrostributosarecolher,Contascorrespondentesatributosarecolhernãoclassificáveisemcontasespecíficas.,account.data_account_type_current_liabilities,,l10n_br_account_chart_template
account_template_201010700,2.01.01.07.00,SaláriosaPagar,"Contasqueregistramovalorcorrespondenteaossalários,ordenados,horasextras,adicionaiseprêmiosaserempagosnoexercíciosubseqüente.",account.data_account_type_current_liabilities,,l10n_br_account_chart_template
account_template_201010800,2.01.01.08.00,DividendosPropostosouLucrosCreditados,"ContascorrespondentesaosdividendosaprovadospelaAssembléia,creditadosaosacionistasoupropostospelaadministraçãodapessoajurídicanadatadobalanço,comopartedadestinaçãopropostaparaoslucros.",account.data_account_type_current_liabilities,,l10n_br_account_chart_template
account_template_201010900,2.01.01.09.00,ProvisãoparaaContribuiçãoSocialsobreoLucroLíquido,Contacorrespondenteàprovisãoparaacontribuiçãosocialsobreolucrolíquidoapagar.,account.data_account_type_current_liabilities,,l10n_br_account_chart_template
account_template_201011000,2.01.01.10.00,ProvisãoparaoImpostodeRenda,Contacorrespondenteaosaldoapagardaprovisãoparaoimpostoderenda.,account.data_account_type_current_liabilities,,l10n_br_account_chart_template
account_template_201011100,2.01.01.11.00,DébitosFiscaisCSLL–DiferençasTemporárias,"Ascompanhiasabertas,obrigatoriamente,deverãoinformar,nestascontas,ovalordosdébitosfiscaiscomrealizaçãonoexercícioseguinteedasdiferençastemporárias,relativosàCSLL,conformeDeliberaçãoCVMno273,de20deagostode1998.",account.data_account_type_current_liabilities,,l10n_br_account_chart_template
account_template_201011200,2.01.01.12.00,DébitosFiscaisIRPJ–DiferençasTemporárias,"Ascompanhiasabertas,obrigatoriamente,deverãoinformar,nestascontas,ovalordosdébitosfiscaiscomrealizaçãonoexercícioseguinteedasdiferençastemporárias,relativosaoIRPJ,conformeDeliberaçãoCVMno273,de20deagostode1998.",account.data_account_type_current_liabilities,,l10n_br_account_chart_template
account_template_201011210,2.01.01.12.10,ProvisõesdeNaturezaFiscal,"Contasqueregistram,apartirde01.01.2008,outrasprovisõesdenaturezafiscal.",account.data_account_type_current_liabilities,,l10n_br_account_chart_template
account_template_201011220,2.01.01.12.20,ProvisõesdeNaturezaTrabalhista,"Contasqueregistram,apartirde01.01.2008,outrasprovisõesdenaturezatrabalhista.",account.data_account_type_current_liabilities,,l10n_br_account_chart_template
account_template_201011230,2.01.01.12.30,ProvisõesdeNaturezaCível,"Contasqueregistram,apartirde01.01.2008,outrasprovisõesdenaturezacível.",account.data_account_type_current_liabilities,,l10n_br_account_chart_template
account_template_201011240,2.01.01.12.40,DoaçõeseSubvençõesparaInvestimentos,"Contasqueregistram,apartirde01.01.2008,asdoaçõesesubvençõesparainvestimento,enquantonãotransferidasparaoresultadodoexercício.",account.data_account_type_current_liabilities,,l10n_br_account_chart_template
account_template_201011300,2.01.01.13.00,OutrasContas,"Contasqueregistramcomissõesapagarouprovisionadasderetençõescontratuais,deobrigaçõesdecorrentesdofornecimentoouutilizaçãodeserviços (energiaelétrica,água,telefone,propaganda,honoráriosprofissionaisdeterceiros,aluguéis)eoutrascontasnãocitadasnascontasanteriores.Atenção:tambémsãoincluídas,nestaconta,asprovisõespararegistrodeobrigações,taiscomoasprovisõespara:férias,gratificaçõesaempregados(inclusiveencargossociaisapagareFGTSarecolhersobretaisprovisões),eoutrasdenaturezasemelhante,aindaquenãodedutíveis.",account.data_account_type_current_liabilities,,l10n_br_account_chart_template
account_template_201019000,2.01.01.90.00,(-)ContasRetificadoras,Contascorrespondentesàscontasretificadorasdoaccount.data_account_type_current_liabilitiescirculante.,account.data_account_type_current_liabilities,,l10n_br_account_chart_template
account_template_203010100,2.03.01.01.00,FornecedoresNÃO-CIRCULANTE,"Contasqueregistramvaloresapagarrelativosàcompradematérias-primas,bens,insumosemercadoriaseovalorcorrespondenteaadiantamentosdeclientes,comprazodepagamentoposterioraoexercícioseguinteàdatadobalanço.",account.data_account_type_payable,TRUE,l10n_br_account_chart_template
account_template_203010201,2.03.01.02.01,FinanciamentosaLongoPrazo-SistemaFinanceiroNacional,"Contasqueregistramoscredoresporfinanciamentosalongoprazo,obtidosjuntoaoSistemaFinanceiroNacional,encargosfinanceirosatranscorrerejurosapagardeempréstimosefinanciamentos.Atenção:asobrigaçõesresultantesdeoperaçõesdeArrendamentoMercantil(LeasingFinanceiro)devemserinformadasnacontaFinanciamentosaLongoPrazo–Brasil–Outros",account.data_account_type_current_liabilities,,l10n_br_account_chart_template
account_template_203010202,2.03.01.02.02,ArrendamentoMercantil(Financeiro)aLongoPrazo-SistemaFinanceiroNacional,ContasqueregistramasobrigaçõesdelongoprazorelativasaarrendamentomercantilfinanceirocontratadojuntoaempresasintegrantesdoSistemaFinanceiroNacional,account.data_account_type_current_liabilities,,l10n_br_account_chart_template
account_template_203010203,2.03.01.02.03,FinanciamentosaLongoPrazo–Brasil-Outros,"Contasqueregistramoscredoresporfinanciamentosdelongoprazo,obtidosnoBrasil,encargosfinanceirosatranscorrerejurosapagardeempréstimosefinanciamentos. Atenção:asobrigaçõesresultantesdefinanciamentosobtidoscompessoasfísicasououtrasempresasquenãosejaminstituiçõesfinanceirasdevemserinformadasnestaconta.",account.data_account_type_current_liabilities,,l10n_br_account_chart_template
account_template_203010204,2.03.01.02.04,FinanciamentosaLongoPrazo–Exterior,"Contasqueregistramoscredoresporfinanciamentosalongoprazo,obtidosnoexterior,encargosfinanceirosatranscorrerejurosapagardeempréstimosefinanciamentos. Atenção:asobrigaçõesresultantesdeoperaçõesdeArrendamentoMercantil(LeasingFinanceiro)contratadasnoexteriordevemserinformadasnacontaArrendamentoMercantil(Financeiro)aLongoPrazo–Exterior",account.data_account_type_current_liabilities,,l10n_br_account_chart_template
account_template_203010205,2.03.01.02.05,ArrendamentoMercantil(Financeiro)aLongoPrazo–Exterior,ContasqueregistramasobrigaçõesdelongoprazorelativasaarrendamentomercantilfinanceirocontratadojuntoaempresasnãosediadasnoBrasil,account.data_account_type_current_liabilities,,l10n_br_account_chart_template
account_template_203010300,2.03.01.03.00,EmpréstimosdeSócios/AcionistasNãoAdministradores,Contasrelativasaempréstimosconcedidosàpessoajurídicaporsócioseacionistasnãoadministradores.,account.data_account_type_current_liabilities,,l10n_br_account_chart_template
account_template_203010400,2.03.01.04.00,CréditosdePessoasLigadas(Físicas/Jurídicas),"Contasqueregistramcompras,adiantamentosouempréstimosdesociedadescoligadasoucontroladas,diretores,acionistasouparticipantesdaempresa,quenãoconstituamnegóciosusuaisnaexploraçãodoobjetosocialdapessoajurídica.",account.data_account_type_current_liabilities,,l10n_br_account_chart_template
account_template_203010500,2.03.01.05.00,ProvisãoparaoImpostodeRendasobreLucrosDiferidos,"Contaqueregistraoimpostoderendasobrelucrosdiferidos,taiscomo:lucroinflacionárionãorealizado,contratosalongoprazorelativosafornecimentodebensedeconstruçãoporempreitadaparaopoderpúblicoesuasempresas,ganhodecapitaloriundodedesapropriação,ganhodecapitalporvendadebensdoativopermanentecomrecebimentoparceladoalongoprazoedepreciaçãoacelerada.",account.data_account_type_current_liabilities,,l10n_br_account_chart_template
account_template_203010600,2.03.01.06.00,DébitosFiscaisCSLL-DiferençasTemporárias,"Ascompanhiasabertas,obrigatoriamente,deveminformar,nestascontas,ovalordosdébitosfiscaiscomrealizaçãoapósoexercícioseguinteedasdiferençastemporárias,relativosàCSLL,conformeDeliberaçãoCVMnº273,de1998",account.data_account_type_current_liabilities,,l10n_br_account_chart_template
account_template_203010700,2.03.01.07.00,DébitosFiscaisIRPJ-DiferençasTemporárias,"Ascompanhiasabertas,obrigatoriamente,deveminformar,nestascontas,ovalordosdébitosfiscaiscomrealizaçãoapósoexercícioseguinteedasdiferençastemporárias,relativosaoIRPJ,conformeDeliberaçãoCVMno273,de1998.",account.data_account_type_current_liabilities,,l10n_br_account_chart_template
account_template_203010710,2.03.01.07.10,OutrasProvisõesdeNaturezaFiscal,"Contasqueregistram,apartirde01.01.2008,asoutrasprovisõesdenaturezafiscal,enquantonãotransferidasparaoresultadodoexercício.",account.data_account_type_current_liabilities,,l10n_br_account_chart_template
account_template_203010720,2.03.01.07.20,OutrasProvisõesdeNaturezaTrabalhista,"Contasqueregistram,apartirde01.01.2008,asoutrasprovisõesdenaturezatrabalhista,enquantonãotransferidasparaoresultadodoexercício.",account.data_account_type_current_liabilities,,l10n_br_account_chart_template
account_template_203010730,2.03.01.07.30,OutrasProvisõesdeNaturezaCível,"Contasqueregistram,apartirde01.01.2008,asoutrasprovisõesdenaturezacível,enquantonãotransferidasparaoresultadodoexercício.",account.data_account_type_current_liabilities,,l10n_br_account_chart_template
account_template_203010740,2.03.01.07.40,DoaçõeseSubvençõesparaInvestimentos,"Contasqueregistram,apartirde01.01.2008,asdoaçõesesubvençõesparainvestimento,enquantonãotransferidasparaoresultadodoexercício.",account.data_account_type_current_liabilities,,l10n_br_account_chart_template
account_template_203010800,2.03.01.08.00,OutrasContas,"Contasqueregistramobrigações,nãoespecificadasnositensprecedentes,cujovencimentoocorreráemperíodoposterioraoexercícioseguinte. Atenção:nãoincluir,nestaconta,ovalorcontratadodasvendasaprazoouaprestaçãopararecebimentoapósotérminodoano-calendáriosubseqüente,nocasodeatividadeimobiliária,eosjurosedemaisreceitasfinanceirasrecebidosantecipadamenteemtransaçõesfinanceiras.EssesvaloresdevemserinformadosemResultadosdeExercíciosFuturos.",account.data_account_type_current_liabilities,,l10n_br_account_chart_template
account_template_203019000,2.03.01.90.00,(-)ContasRetificadoras,ContasretificadorasdoExigíveldeLongoPrazo,account.data_account_type_current_liabilities,,l10n_br_account_chart_template
account_template_203030100,2.03.03.01.00,ReceitasDiferidas,"SaldoremanescentedacontaResultadodeExercíciosFuturosondeapessoajurídicaqueexploreasatividadesdecompraevenda,loteamento,incorporaçãoeconstruçãodeimóveisindicavaovalorcontratadodasvendasaprazoouaprestaçãopararecebimentoapósotérminodoano-calendáriosubseqüente,nocasodeatividadeimobiliária.Tambémseconsideravamcomoreceitasdeexercíciosfuturososjurosedemaisreceitasfinanceirasrecebidosantecipadamenteemtransaçõesfinanceiras.",account.data_account_type_current_liabilities,,l10n_br_account_chart_template
